docID,edinetCode,secCode,filerName,formCode,submitDateTime,docTypeCode,submitDateTime,docDescription,pdfFlag,csvFlag
S100UYKD,E01676,62770,ホソカワミクロン株式会社,030000,2024-12-18 10:11:00,120.0,2024-12-18 10:11:00,有価証券報告書－第80期(2023/10/01－2024/09/30),1,1
S100UY5R,E37773,73860,ジャパンワランティサポート株式会社,030000,2024-12-18 12:54:00,120.0,2024-12-18 12:54:00,有価証券報告書－第15期(2023/10/01－2024/09/30),1,1
S100UYSB,E30537,36870,株式会社フィックスターズ,030000,2024-12-18 13:51:00,120.0,2024-12-18 13:51:00,有価証券報告書－第23期(2023/10/01－2024/09/30),1,1
S100UY8M,E30650,60950,メドピア株式会社,030000,2024-12-18 15:30:00,120.0,2024-12-18 15:30:00,有価証券報告書－第20期(2023/10/01－2024/09/30),1,1
S100UYI0,E02858,75270,株式会社システムソフト,030000,2024-12-18 15:31:00,120.0,2024-12-18 15:31:00,有価証券報告書－第43期(2023/10/01－2024/09/30),1,1
S100UYNQ,E31681,34610,株式会社パルマ,030000,2024-12-18 15:34:00,120.0,2024-12-18 15:34:00,有価証券報告書－第57期(2023/10/01－2024/09/30),1,1
S100UX6K,E05351,23700,株式会社メディネット,030000,2024-12-18 15:35:00,120.0,2024-12-18 15:35:00,有価証券報告書－第29期(2023/10/01－2024/09/30),1,1
S100UYEK,E39906,241A0,株式会社ＲＯＸＸ,030000,2024-12-19 09:00:00,120.0,2024-12-19 09:00:00,有価証券報告書－第11期(2023/10/01－2024/09/30),1,1
S100UZ0M,E32400,61940,株式会社アトラエ,030000,2024-12-19 10:03:00,120.0,2024-12-19 10:03:00,有価証券報告書－第21期(2023/10/01－2024/09/30),1,1
S100UZ3W,E01568,63160,株式会社丸山製作所,030000,2024-12-19 13:14:00,120.0,2024-12-19 13:14:00,有価証券報告書－第89期(2023/10/01－2024/09/30),1,1
S100UYX4,E04072,32450,株式会社ディア・ライフ,030000,2024-12-19 13:25:00,120.0,2024-12-19 13:25:00,有価証券報告書－第20期(2023/10/01－2024/09/30),1,1
S100UYYA,E00515,29260,株式会社　篠崎屋,030000,2024-12-19 13:51:00,120.0,2024-12-19 13:51:00,有価証券報告書－第38期(2023/10/01－2024/09/30),1,1
S100UYQ5,E03343,76460,株式会社ＰＬＡＮＴ,030000,2024-12-19 14:13:00,120.0,2024-12-19 14:13:00,有価証券報告書－第43期(2023/09/21－2024/09/20),1,1
S100UYNL,E34455,76810,株式会社レオクラン,030000,2024-12-19 15:08:00,120.0,2024-12-19 15:08:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100UYVU,E01682,62840,日精エー・エス・ビー機械株式会社,030000,2024-12-19 15:16:00,120.0,2024-12-19 15:16:00,有価証券報告書－第46期(2023/10/01－2024/09/30),1,1
S100UYH7,E23465,78190,粧美堂株式会社,030000,2024-12-19 15:19:00,120.0,2024-12-19 15:19:00,有価証券報告書－第76期(2023/10/01－2024/09/30),1,1
S100UYSM,E36420,73610,株式会社ヒューマンクリエイションホールディングス,030000,2024-12-19 15:30:00,120.0,2024-12-19 15:30:00,有価証券報告書－第8期(2023/10/01－2024/09/30),1,1
S100UZ06,E04275,92330,アジア航測株式会社,030000,2024-12-19 15:31:00,120.0,2024-12-19 15:31:00,有価証券報告書－第77期(2023/10/01－2024/09/30),1,1
S100UXTX,E04038,89440,株式会社ランドビジネス,030000,2024-12-19 16:05:00,120.0,2024-12-19 16:05:00,有価証券報告書－第40期(2023/10/01－2024/09/30),1,1
S100UZ9S,E02548,31760,三洋貿易株式会社,030000,2024-12-19 16:36:00,120.0,2024-12-19 16:36:00,有価証券報告書－第78期(2023/10/01－2024/09/30),1,1
S100UYOP,E02040,68770,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,030000,2024-12-20 09:00:00,120.0,2024-12-20 09:00:00,有価証券報告書－第66期(2023/10/01－2024/09/30),1,1
S100UZBG,E01034,49580,長谷川香料株式会社,030000,2024-12-20 09:07:00,120.0,2024-12-20 09:07:00,有価証券報告書－第63期(2023/10/01－2024/09/30),1,1
S100UYS5,E04848,96990,ニシオホールディングス株式会社,030000,2024-12-20 09:13:00,120.0,2024-12-20 09:13:00,有価証券報告書－第66期(2023/10/01－2024/09/30),1,1
S100UZ3K,E05360,37230,日本ファルコム株式会社,030000,2024-12-20 09:20:00,120.0,2024-12-20 09:20:00,有価証券報告書－第23期(2023/10/01－2024/09/30),1,1
S100UZCL,E05414,48090,パラカ株式会社,030000,2024-12-20 09:50:00,120.0,2024-12-20 09:50:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZ9L,E01997,77110,助川電気工業株式会社,030000,2024-12-20 10:21:00,120.0,2024-12-20 10:21:00,有価証券報告書－第87期(2023/10/01－2024/09/30),1,1
S100UZAH,E32603,39390,株式会社カナミックネットワーク,030000,2024-12-20 11:01:00,120.0,2024-12-20 11:01:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100UZBH,E30996,36980,株式会社ＣＲＩ・ミドルウェア,030000,2024-12-20 11:07:00,120.0,2024-12-20 11:07:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100UZ3I,E21391,32640,株式会社アスコット,030000,2024-12-20 11:24:00,120.0,2024-12-20 11:24:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100UZ2P,E02810,74460,東北化学薬品株式会社,030000,2024-12-20 13:09:00,120.0,2024-12-20 13:09:00,有価証券報告書－第73期(2023/10/01－2024/09/30),1,1
S100UZ7A,E01955,69650,浜松ホトニクス株式会社,030000,2024-12-20 13:13:00,120.0,2024-12-20 13:13:00,有価証券報告書－第77期(2023/10/01－2024/09/30),1,1
S100UZIM,E05268,43460,株式会社ＮＥＸＹＺ．Ｇｒｏｕｐ,030000,2024-12-20 13:13:00,120.0,2024-12-20 13:13:00,有価証券報告書－第35期(2023/10/01－2024/09/30),1,1
S100UZ7P,E00276,17710,日本乾溜工業株式会社,030000,2024-12-20 13:15:00,120.0,2024-12-20 13:15:00,有価証券報告書－第87期(2023/10/01－2024/09/30),1,1
S100UZJ2,E24917,60500,イー・ガーディアン株式会社,030000,2024-12-20 13:31:00,120.0,2024-12-20 13:31:00,有価証券報告書－第27期(2023/10/01－2024/09/30),1,1
S100UZ2M,E03264,75050,扶桑電通株式会社,030000,2024-12-20 13:57:00,120.0,2024-12-20 13:57:00,有価証券報告書－第79期(2023/10/01－2024/09/30),1,1
S100UZCS,E37833,50360,日本ビジネスシステムズ株式会社,030000,2024-12-20 14:00:00,120.0,2024-12-20 14:00:00,有価証券報告書－第34期(2023/10/01－2024/09/30),1,1
S100UYYN,E00299,17430,コーアツ工業株式会社,030000,2024-12-20 14:18:00,120.0,2024-12-20 14:18:00,有価証券報告書－第66期(2023/10/01－2024/09/30),1,1
S100UZKB,E05492,87890,フィンテック　グローバル株式会社,030000,2024-12-20 14:25:00,120.0,2024-12-20 14:25:00,有価証券報告書－第30期(2023/10/01－2024/09/30),1,1
S100UZJI,E00707,94700,株式会社学研ホールディングス,030000,2024-12-20 14:32:00,120.0,2024-12-20 14:32:00,有価証券報告書－第79期(2023/10/01－2024/09/30),1,1
S100UZKO,E37742,95530,株式会社マイクロアド,030000,2024-12-20 14:45:00,120.0,2024-12-20 14:45:00,有価証券報告書－第18期(2023/10/01－2024/09/30),1,1
S100UZBB,E03173,98230,株式会社マミーマート,030000,2024-12-20 14:46:00,120.0,2024-12-20 14:46:00,有価証券報告書－第59期(2023/10/01－2024/09/30),1,1
S100UXI8,E22042,21850,株式会社シイエム・シイ,030000,2024-12-20 15:00:00,120.0,2024-12-20 15:00:00,有価証券報告書－第63期(2023/10/01－2024/09/30),1,1
S100UZ8M,E34973,41650,株式会社プレイド,030000,2024-12-20 15:07:00,120.0,2024-12-20 15:07:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100UZLN,E05585,24850,株式会社ティア,030000,2024-12-20 15:13:00,120.0,2024-12-20 15:13:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZEG,E30836,36900,株式会社イルグルム,030000,2024-12-20 15:18:00,120.0,2024-12-20 15:18:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100UZAD,E05707,36240,アクセルマーク株式会社,030000,2024-12-20 15:23:00,120.0,2024-12-20 15:23:00,有価証券報告書－第32期(2023/10/01－2024/09/30),1,1
S100UZCZ,E36697,49370,株式会社Ｗａｑｏｏ,030000,2024-12-20 15:25:00,120.0,2024-12-20 15:25:00,有価証券報告書－第19期(2023/10/01－2024/09/30),1,1
S100UZJZ,E03437,33280,ＢＥＥＮＯＳ株式会社,030000,2024-12-20 15:28:00,120.0,2024-12-20 15:28:00,有価証券報告書－第25期(2023/10/01－2024/09/30),1,1
S100UZBD,E37199,92580,株式会社ＣＳ－Ｃ,030000,2024-12-20 15:30:00,120.0,2024-12-20 15:30:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100UYOV,E34965,49310,新日本製薬株式会社,030000,2024-12-20 15:30:00,120.0,2024-12-20 15:30:00,有価証券報告書－第36期(2023/10/01－2024/09/30),1,1
S100UYQW,E34271,34940,株式会社マリオン,030000,2024-12-20 15:30:00,120.0,2024-12-20 15:30:00,有価証券報告書－第38期(2023/10/01－2024/09/30),1,1
S100UZ28,E05233,43200,株式会社ＣＥホールディングス,030000,2024-12-20 15:30:00,120.0,2024-12-20 15:30:00,有価証券報告書－第29期(2023/10/01－2024/09/30),1,1
S100UZAO,E34285,34960,株式会社アズーム,030000,2024-12-20 15:34:00,120.0,2024-12-20 15:34:00,有価証券報告書－第15期(2023/10/01－2024/09/30),1,1
S100UZ4K,E32156,61890,株式会社グローバルキッズＣＯＭＰＡＮＹ,030000,2024-12-20 15:35:00,120.0,2024-12-20 15:35:00,有価証券報告書－第9期(2023/10/01－2024/09/30),1,1
S100UZKK,E31448,60460,株式会社リンクバル,030000,2024-12-20 15:38:00,120.0,2024-12-20 15:38:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100UZIO,E05424,37470,株式会社インタートレード,030000,2024-12-20 15:49:00,120.0,2024-12-20 15:49:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100UZJT,E33382,41240,大阪油化工業株式会社,030000,2024-12-20 15:57:00,120.0,2024-12-20 15:57:00,有価証券報告書－第63期(2023/10/01－2024/09/30),1,1
S100UZMX,E39259,166A0,株式会社タスキホールディングス,030000,2024-12-20 15:59:00,120.0,2024-12-20 15:59:00,有価証券報告書－第1期(2024/04/01－2024/09/30),1,1
S100UZAF,E36629,73720,株式会社デコルテ・ホールディングス,030000,2024-12-20 16:00:00,120.0,2024-12-20 16:00:00,有価証券報告書－第8期(2023/10/01－2024/09/30),1,1
S100UZD3,E36961,92440,株式会社デジタリフト,030000,2024-12-20 16:21:00,120.0,2024-12-20 16:21:00,有価証券報告書－第12期(2023/10/01－2024/09/30),1,1
S100UZ93,E02352,77600,ＩＭＶ株式会社,030000,2024-12-20 16:22:00,120.0,2024-12-20 16:22:00,有価証券報告書－第78期(2023/10/01－2024/09/30),1,1
S100UZOK,E21649,57240,株式会社アサカ理研,030000,2024-12-20 16:47:00,120.0,2024-12-20 16:47:00,有価証券報告書－第57期(2023/10/01－2024/09/30),1,1
S100UZOH,E35945,40590,株式会社まぐまぐ,030000,2024-12-20 16:53:00,120.0,2024-12-20 16:53:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100UZNC,E37733,95520,株式会社Ｍ＆Ａ総研ホールディングス,030000,2024-12-20 17:01:00,120.0,2024-12-20 17:01:00,有価証券報告書－第6期(2023/10/01－2024/09/30),1,1
S100UZL6,E05288,23040,株式会社ＣＳＳホールディングス,030000,2024-12-20 17:03:00,120.0,2024-12-20 17:03:00,有価証券報告書－第40期(2023/10/01－2024/09/30),1,1
S100UZL1,E38906,91700,成友興業株式会社,030000,2024-12-23 09:01:00,120.0,2024-12-23 09:01:00,有価証券報告書－第50期(2023/10/01－2024/09/30),1,1
S100UZJ5,E05101,47690,株式会社ＩＣ,030000,2024-12-23 09:05:00,120.0,2024-12-23 09:05:00,有価証券報告書－第47期(2023/10/01－2024/09/30),1,1
S100UZ49,E00495,29170,株式会社大森屋,030000,2024-12-23 09:32:00,120.0,2024-12-23 09:32:00,有価証券報告書－第71期(2023/10/01－2024/09/30),1,1
S100UZQA,E38864,55870,株式会社インバウンドプラットフォーム,030000,2024-12-23 09:34:00,120.0,2024-12-23 09:34:00,有価証券報告書－第9期(2023/10/01－2024/09/30),1,1
S100UZSA,E02494,42430,株式会社ニックス,030000,2024-12-23 09:46:00,120.0,2024-12-23 09:46:00,有価証券報告書－第94期(2023/10/01－2024/09/30),1,1
S100UZKP,E36991,29610,日本調理機株式会社,030000,2024-12-23 09:46:00,120.0,2024-12-23 09:46:00,有価証券報告書－第86期(2023/10/01－2024/09/30),1,1
S100UZMM,E04807,97460,株式会社　ＴＫＣ,030000,2024-12-23 09:59:00,120.0,2024-12-23 09:59:00,有価証券報告書－第58期(2023/10/01－2024/09/30),1,1
S100UXYD,E02719,98690,加藤産業株式会社,030000,2024-12-23 10:04:00,120.0,2024-12-23 10:04:00,有価証券報告書－第78期(2023/10/01－2024/09/30),1,1
S100UZJ7,E35157,70720,株式会社インティメート・マージャー,030000,2024-12-23 10:14:00,120.0,2024-12-23 10:14:00,有価証券報告書－第12期(2023/10/01－2024/09/30),1,1
S100UZIX,E02672,81510,株式会社東陽テクニカ,030000,2024-12-23 10:28:00,120.0,2024-12-23 10:28:00,有価証券報告書－第72期(2023/10/01－2024/09/30),1,1
S100UZTW,E37744,95540,株式会社ＡＶｉＣ,030000,2024-12-23 11:00:00,120.0,2024-12-23 11:00:00,有価証券報告書－第12期(2023/10/01－2024/09/30),1,1
S100UZNI,E32495,62000,株式会社インソース,030000,2024-12-23 11:33:00,120.0,2024-12-23 11:33:00,有価証券報告書－第22期(2023/10/01－2024/09/30),1,1
S100UZOM,E24651,71480,株式会社ＦＰＧ,030000,2024-12-23 11:37:00,120.0,2024-12-23 11:37:00,有価証券報告書－第23期(2023/10/01－2024/09/30),1,1
S100UZW1,E27062,36680,株式会社コロプラ,030000,2024-12-23 12:30:00,120.0,2024-12-23 12:30:00,有価証券報告書－第16期(2023/10/01－2024/09/30),1,1
S100UZR2,E00975,45540,富士製薬工業株式会社,030000,2024-12-23 12:32:00,120.0,2024-12-23 12:32:00,有価証券報告書－第60期(2023/10/01－2024/09/30),1,1
S100UZOF,E33601,65630,株式会社みらいワークス,030000,2024-12-23 12:54:00,120.0,2024-12-23 12:54:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100UZQY,E31751,35560,リネットジャパングループ株式会社,030000,2024-12-23 13:03:00,120.0,2024-12-23 13:03:00,有価証券報告書－第25期(2023/10/01－2024/09/30),1,1
S100UZQQ,E02982,33590,株式会社ｃｏｔｔａ,030000,2024-12-23 13:30:00,120.0,2024-12-23 13:30:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100UZQ3,E05340,37120,株式会社情報企画,030000,2024-12-23 14:02:00,120.0,2024-12-23 14:02:00,有価証券報告書－第38期(2023/10/01－2024/09/30),1,1
S100UYWD,E33391,39930,株式会社ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,030000,2024-12-23 14:09:00,120.0,2024-12-23 14:09:00,有価証券報告書－第12期(2023/10/01－2024/09/30),1,1
S100UZXU,E05049,94380,株式会社エムティーアイ,030000,2024-12-23 14:15:00,120.0,2024-12-23 14:15:00,有価証券報告書－第29期(2023/10/01－2024/09/30),1,1
S100UZTE,E36129,48840,クリングルファーマ株式会社,030000,2024-12-23 14:30:00,120.0,2024-12-23 14:30:00,有価証券報告書－第23期(2023/10/01－2024/09/30),1,1
S100UZXG,E05623,21220,株式会社インタースペース,030000,2024-12-23 14:42:00,120.0,2024-12-23 14:42:00,有価証券報告書－第25期(2023/10/01－2024/09/30),1,1
S100UZMP,E04047,32540,株式会社プレサンスコーポレーション,030000,2024-12-23 15:10:00,120.0,2024-12-23 15:10:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZY2,E35632,44990,株式会社Ｓｐｅｅｅ,030000,2024-12-23 15:30:00,120.0,2024-12-23 15:30:00,有価証券報告書－第17期(2023/10/01－2024/09/30),1,1
S100UZJQ,E30022,60800,Ｍ＆Ａキャピタルパートナーズ株式会社,030000,2024-12-23 15:30:00,120.0,2024-12-23 15:30:00,有価証券報告書－第19期(2023/10/01－2024/09/30),1,1
S100UZRF,E05419,24100,株式会社キャリアデザインセンター,030000,2024-12-23 15:31:00,120.0,2024-12-23 15:31:00,有価証券報告書－第33期(2023/10/01－2024/09/30),1,1
S100UZTJ,E01715,63380,株式会社タカトリ,030000,2024-12-23 15:32:00,120.0,2024-12-23 15:32:00,有価証券報告書－第68期(2023/10/01－2024/09/30),1,1
S100UZJF,E34273,62330,ＫＬＡＳＳ株式会社,030000,2024-12-23 15:32:00,120.0,2024-12-23 15:32:00,有価証券報告書－第76期(2023/10/01－2024/09/30),1,1
S100UZZR,E33367,39920,株式会社ニーズウェル,030000,2024-12-23 15:32:00,120.0,2024-12-23 15:32:00,有価証券報告書－第38期(2023/10/01－2024/09/30),1,1
S100UZF9,E04691,96790,ホウライ株式会社,030000,2024-12-23 15:35:00,120.0,2024-12-23 15:35:00,有価証券報告書－第141期(2023/10/01－2024/09/30),1,1
S100UZIA,E33384,44470,株式会社ピー・ビーシステムズ,030000,2024-12-23 15:37:00,120.0,2024-12-23 15:37:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZZX,E35993,73560,Ｒｅｔｔｙ株式会社,030000,2024-12-23 15:45:00,120.0,2024-12-23 15:45:00,有価証券報告書,1,1
S100UZB8,E33242,39890,シェアリングテクノロジー株式会社,030000,2024-12-23 16:00:00,120.0,2024-12-23 16:00:00,有価証券報告書－第18期(2023/10/01－2024/09/30),1,1
S100UZO5,E39968,269A0,株式会社Ｓａｐｅｅｔ,030000,2024-12-23 16:01:00,120.0,2024-12-23 16:01:00,有価証券報告書－第9期(2023/10/01－2024/09/30),1,1
S100UZKL,E33357,65540,株式会社エスユーエス,030000,2024-12-23 16:03:00,120.0,2024-12-23 16:03:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100UZPC,E36532,41960,株式会社ネオマーケティング,030000,2024-12-23 16:07:00,120.0,2024-12-23 16:07:00,有価証券報告書－第25期(2023/10/01－2024/09/30),1,1
S100UZTG,E31019,39000,株式会社クラウドワークス,030000,2024-12-23 16:10:00,120.0,2024-12-23 16:10:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100UZZS,E01381,59210,川岸工業株式会社,030000,2024-12-23 16:25:00,120.0,2024-12-23 16:25:00,有価証券報告書－第78期(2023/10/01－2024/09/30),1,1
S100UZOY,E31640,39180,ＰＣＩホールディングス株式会社,030000,2024-12-23 16:30:00,120.0,2024-12-23 16:30:00,有価証券報告書－第20期(2023/10/01－2024/09/30),1,1
S100UZI6,E31754,39200,アイビーシー株式会社,030000,2024-12-23 16:56:00,120.0,2024-12-23 16:56:00,有価証券報告書－第22期(2023/10/01－2024/09/30),1,1
S100UZV0,E03259,74940,株式会社コナカ,030000,2024-12-24 13:16:00,120.0,2024-12-24 13:16:00,有価証券報告書－第51期(2023/10/01－2024/09/30),1,1
S100V00S,E32380,61960,株式会社ストライク,030000,2024-12-24 14:08:00,120.0,2024-12-24 14:08:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZFM,E36670,77920,株式会社コラントッテ,030000,2024-12-24 14:15:00,120.0,2024-12-24 14:15:00,有価証券報告書－第27期(2023/10/01－2024/09/30),1,1
S100V07B,E38541,55700,株式会社ジェノバ,030000,2024-12-24 14:32:00,120.0,2024-12-24 14:32:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100V07I,E34095,14460,株式会社キャンディル,030000,2024-12-24 15:31:00,120.0,2024-12-24 15:31:00,有価証券報告書－第11期(2023/10/01－2024/09/30),1,1
S100UZNM,E01716,64660,株式会社ＴＶＥ,030000,2024-12-24 15:34:00,120.0,2024-12-24 15:34:00,有価証券報告書－第25期(2023/10/01－2024/09/30),1,1
S100UZVV,E02346,66770,株式会社エスケーエレクトロニクス,030000,2024-12-24 15:35:00,120.0,2024-12-24 15:35:00,有価証券報告書－第23期(2023/10/01－2024/09/30),1,1
S100V02M,E35150,44750,ＨＥＮＮＧＥ株式会社,030000,2024-12-24 15:39:00,120.0,2024-12-24 15:39:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100V02W,E05646,24980,株式会社オリエンタルコンサルタンツホールディングス,030000,2024-12-24 15:49:00,120.0,2024-12-24 15:49:00,有価証券報告書－第19期(2023/10/01－2024/09/30),1,1
S100UZLJ,E05395,37260,株式会社フォーシーズＨＤ,030000,2024-12-24 15:55:00,120.0,2024-12-24 15:55:00,有価証券報告書－第22期(2023/10/01－2024/09/30),1,1
S100V01I,E37153,92120,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,030000,2024-12-24 15:58:00,120.0,2024-12-24 15:58:00,有価証券報告書－第14期(2023/10/01－2024/09/30),1,1
S100UZW2,E33040,39850,テモナ株式会社,030000,2024-12-24 16:00:00,120.0,2024-12-24 16:00:00,有価証券報告書－第16期(2023/10/01－2024/09/30),1,1
S100V0A3,E37192,42600,株式会社ハイブリッドテクノロジーズ,030000,2024-12-24 16:25:00,120.0,2024-12-24 16:25:00,有価証券報告書－第9期(2023/10/01－2024/09/30),1,1
S100UXMP,E05624,21200,株式会社ＬＩＦＵＬＬ,030000,2024-12-24 16:53:00,120.0,2024-12-24 16:53:00,有価証券報告書－第30期(2023/10/01－2024/09/30),1,1
S100V0BL,E38716,58430,ニッポンインシュア株式会社,030000,2024-12-25 09:00:00,120.0,2024-12-25 09:00:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100UZSX,E34256,34950,香陵住販株式会社,030000,2024-12-25 09:41:00,120.0,2024-12-25 09:41:00,有価証券報告書－第43期(2023/10/01－2024/09/30),1,1
S100V0F4,E04365,93760,株式会社ユーラシア旅行社,030000,2024-12-25 10:00:00,120.0,2024-12-25 10:00:00,有価証券報告書－第39期(2023/10/01－2024/09/30),1,1
S100V0GJ,E38849,93300,株式会社揚羽,030000,2024-12-25 11:23:00,120.0,2024-12-25 11:23:00,有価証券報告書－第24期(2023/10/01－2024/09/30),1,1
S100V09K,E34116,43930,株式会社バンク・オブ・イノベーション,030000,2024-12-25 13:10:00,120.0,2024-12-25 13:10:00,有価証券報告書－第19期(2023/10/01－2024/09/30),1,1
S100V04X,E00254,17950,株式会社マサル,030000,2024-12-25 14:03:00,120.0,2024-12-25 14:03:00,有価証券報告書－第69期(2023/10/01－2024/09/30),1,1
S100V0LV,E34335,44210,株式会社ディ・アイ・システム,030000,2024-12-25 15:22:00,120.0,2024-12-25 15:22:00,有価証券報告書－第28期(2023/10/01－2024/09/30),1,1
S100UZZK,E36655,73760,ＢＣＣ株式会社,030000,2024-12-25 15:30:00,120.0,2024-12-25 15:30:00,有価証券報告書－第11期(2023/10/01－2024/09/30),1,1
S100V0CC,E34497,44240,株式会社Ａｍａｚｉａ,030000,2024-12-25 15:30:00,120.0,2024-12-25 15:30:00,有価証券報告書－第15期(2023/10/01－2024/09/30),1,1
S100V0II,E03347,26520,株式会社まんだらけ,030000,2024-12-25 15:30:00,120.0,2024-12-25 15:30:00,有価証券報告書－第38期(2023/10/01－2024/09/30),1,1
S100V0AV,E38205,51370,株式会社スマートドライブ,030000,2024-12-25 15:33:00,120.0,2024-12-25 15:33:00,有価証券報告書－第11期(2023/10/01－2024/09/30),1,1
S100V0DS,E32619,39650,株式会社キャピタル・アセット・プランニング,030000,2024-12-25 15:46:00,120.0,2024-12-25 15:46:00,有価証券報告書－第36期(2023/10/01－2024/09/30),1,1
S100V0MB,E38288,52590,ＢＢＤイニシアティブ株式会社,030000,2024-12-25 15:50:00,120.0,2024-12-25 15:50:00,有価証券報告書－第2期(2023/10/01－2024/09/30),1,1
S100UYCR,E36733,43760,株式会社くふうカンパニー,030000,2024-12-25 16:00:00,120.0,2024-12-25 16:00:00,有価証券報告書－第3期(2023/10/01－2024/09/30),1,1
S100V0AT,E38755,55860,株式会社Ｌａｂｏｒｏ．ＡＩ,030000,2024-12-25 16:00:00,120.0,2024-12-25 16:00:00,有価証券報告書－第9期(2023/10/01－2024/09/30),1,1
S100V0HA,E35140,70710,株式会社アンビスホールディングス,030000,2024-12-25 16:03:00,120.0,2024-12-25 16:03:00,有価証券報告書－第8期(2023/10/01－2024/09/30),1,1
S100V0H9,E27394,36740,株式会社オークファン,030000,2024-12-25 16:05:00,120.0,2024-12-25 16:05:00,有価証券報告書－第18期(2023/10/01－2024/09/30),1,1
S100V0MK,E35824,40550,ティアンドエスグループ株式会社,030000,2024-12-25 16:14:00,120.0,2024-12-25 16:14:00,有価証券報告書－第9期(2023/12/01－2024/09/30),1,1
S100V0M8,E34544,44270,株式会社ＥｄｕＬａｂ,030000,2024-12-25 16:19:00,120.0,2024-12-25 16:19:00,有価証券報告書－第10期(2023/10/01－2024/09/30),1,1
S100V0KT,E00263,17830,株式会社ｆａｎｔａｓｉｓｔａ,030000,2024-12-25 16:44:00,120.0,2024-12-25 16:44:00,有価証券報告書－第79期(2023/10/01－2024/09/30),1,1
S100V0LT,E36223,92480,人・夢・技術グループ株式会社,030000,2024-12-25 16:51:00,120.0,2024-12-25 16:51:00,有価証券報告書－第3期(2023/10/01－2024/09/30),1,1
S100V0PH,E03485,30670,株式会社東京一番フーズ,030000,2024-12-26 09:46:00,120.0,2024-12-26 09:46:00,有価証券報告書－第26期(2023/10/01－2024/09/30),1,1
S100V0N0,E38200,93420,株式会社スマサポ,030000,2024-12-26 10:00:00,120.0,2024-12-26 10:00:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100V0SV,E02470,78390,株式会社ＳＨＯＥＩ,030000,2024-12-26 11:21:00,120.0,2024-12-26 11:21:00,有価証券報告書－第68期(2023/10/01－2024/09/30),1,1
S100V0TC,E39920,242A0,株式会社リプライオリティ,030000,2024-12-26 11:26:00,120.0,2024-12-26 11:26:00,有価証券報告書－第27期(2023/10/01－2024/09/30),1,1
S100V0PZ,E40018,264A0,株式会社Ｓｃｈｏｏ,030000,2024-12-26 11:34:00,120.0,2024-12-26 11:34:00,有価証券報告書－第13期(2023/10/01－2024/09/30),1,1
S100V0TV,E03340,76430,株式会社ダイイチ,030000,2024-12-26 11:53:00,120.0,2024-12-26 11:53:00,有価証券報告書－第70期(2023/10/01－2024/09/30),1,1
S100V0UJ,E34352,70410,ＣＲＧホールディングス株式会社,030000,2024-12-26 12:27:00,120.0,2024-12-26 12:27:00,有価証券報告書－第11期(2023/10/01－2024/09/30),1,1
S100V0V3,E02971,33230,レカム株式会社,030000,2024-12-26 13:30:00,120.0,2024-12-26 13:30:00,有価証券報告書－第31期(2023/10/01－2024/09/30),1,1
S100V0VQ,E34513,44450,リビン・テクノロジーズ株式会社,030000,2024-12-26 14:03:00,120.0,2024-12-26 14:03:00,有価証券報告書－第21期(2023/10/01－2024/09/30),1,1
S100V0W8,E36968,92490,日本エコシステム株式会社,030000,2024-12-26 14:45:00,120.0,2024-12-26 14:45:00,有価証券報告書－第27期(2023/10/01－2024/09/30),1,1
S100V0GI,E34028,78000,株式会社アミファ,030000,2024-12-26 15:01:00,120.0,2024-12-26 15:01:00,有価証券報告書－第54期(2023/10/01－2024/09/30),1,1
